,customer_id,user_name,ratings,review_head,review_body
4638,review-6b6de963-3d13-4c83-90a8-96d2dee508ed,Nishanth,5,Worth each penny spending on iPhone 7,ive got package delivered time way flipkart processing delivery would like talk bit phone itselfyes might definitely sound boring reading reviewsi would say iphone7 beauty blended metal n glass yes costs around 40k bucksbut definitely worth money tech lover want try something better must go 7ps stop listening android naysayers follow heart
4639,review-f6956073-63b4-434b-9477-fac8b76d458f,Sameer Shedge,5,Classy product,nice product
4640,review-1a4d5995-5cd6-4aba-b0e1-29c46dcf28ec,Aakash Singh,4,Good phone,nice phone
4641,review-ba3bbb33-6679-401e-a996-6b154ff4e4af,Vignesh Prabhakaran,5,The unbeaten Monopolistic invention ..(@),privileged hold
4642,review-4bb52a1a-294e-414c-b031-d181c00be59d,Kabita Devi,5,Good product,wonderful
4643,review-9d787c83-ece5-4312-a484-51a6e93b58c4,Amit Galande,4,Worth the money,really good delivery time
4644,review-5a495cdc-0352-4be4-8599-639f7bce33b5,Keyur Patel,5,Great product,happy product services
4645,review-d3a115e2-b258-4ef2-9ce7-70934eb051a6,dhruv dahiya,5,Best in the market!,best product got day love service flipkart
4646,review-71a6a5bf-7c75-4ece-a958-6280f7b16aba,Binu kurian,5,IPhone 7,good
4647,review-d9703e05-e116-467e-a3af-99b74f272dad,Rohit Keshri,5,Super!,satisfied item
4648,review-760b252f-fc75-48f2-9599-c37e1fd4a36d,Flipkart Customer,1,Utterly Disappointed,r giving defective product back camera blured u cant take return back phone u simple give suggestion go apple store waste experience u
4649,review-bdaf6eba-7bb7-43e8-adb5-2d4e086788aa,Nimesh Christian,5,Terrific purchase,excellent product time delivery
4650,review-3bd9b877-b518-4188-930d-23bf324cf552,Nihal Borhade,5,Terrific,apple 7 awesome product nice features
4651,review-d54078e3-9ed1-421b-9ae8-605546e178d0,Dhruba jyoti Barman,5,Wonderful,good product great use
4652,review-efaf61da-8eb5-43d2-acc3-c8c46dbc124d,Flipkart Customer,5,Worth every penny,awesome original phone
4653,review-c56cf387-01a0-416f-bb93-35e51b925843,Prasad Tawade,5,Highly recommended,original product good packing original box packing delivery flipkart services came one day
4654,review-47052dd8-9f82-43b6-b666-782a801a8a3a,Tohil Chini,5,Just okay,nice phone first iphone
4655,review-de3fc8f1-bb14-43a7-848b-669386c17867,Flipkart Customer,5,Mind-blowing purchase,excellent service n even better product
4656,review-7758b3f7-2e62-4c7a-8b85-f89fff9d6c26,mohammed arif,5,Worth every penny,puja special good one
4657,review-6deb193c-b0a3-4ca1-b293-f9d35b27b19e,Yogesh Prakash Darekar,5,Excellent,work good thanks flipkart quick service
4658,review-bf1431cb-193e-4f1d-916c-4c603f63b23f,ajeet yadav,4,Wonderful,super phone heating issue
4659,review-206cd95b-45e8-4067-a473-eded1b22b958,Flipkart Customer,5,Highly recommended,enjoying ios
4660,review-f28ac085-285e-4af0-8764-d29b91b1e1f5,MANISH Raja,4,Good quality product,phone good
4661,review-1feebbef-33ea-4a85-97e3-70828675e603,Flipkart Customer,5,Iphone7,product good nd well condition delivery fast iphone working properlyi love flipkart nd iphone
4662,review-5ebebbf5-ac3b-47a2-82cd-4dd4a938e5ca,Flipkart Customer,3,Fair,gud
4663,review-59f7f588-454a-41c7-a76e-096ded230793,sunil rao,5,Excellent service and wonderful phone,thanks flipkart next day delivery moved iphone 3 using iphone past 6 years even single problem evolved confidence purchased iphone 7 excellent phone amazing features
4664,review-5d2a83d2-4d62-4fc7-892c-88bfb6aa1c6b,Daniel Sundaram,4,Delightful,apple camera clarity always super space 32 gb little less comparing storage would happy get 64 gb
4665,review-9189bcc0-6854-4b54-a1ea-50676c6e4bec,Ajinkya Wakchaure,5,Terrific,excellent phone
4666,review-4646216b-1e25-4d54-ad04-3a8015cc31bc,SAGAR Bhogle,4,Value-for-money,good fast battery back goodiphone 7 rocks
4667,review-7cc26cd4-7de8-4f9f-be33-2c4e2bdd0455,Tarannum Dhillon,5,Highly recommended,great deal brought amazing price
4668,review-257d6340-e49c-41a6-921b-fe182b696921,Rahul Kumar,5,Terrific,awesome phone
4669,review-aea81b71-e165-4deb-8c9f-2e722bab68ba,Praveen Khandelwal,4,Pretty good,really good one far better android one
4670,review-e7b3ceef-5340-4d73-b7f3-c80fa45a2207,Raman Singh,5,Must buy!,using 1day loving iphone 7 awesome service filpkart incredible
4671,review-aea76899-bb3c-4b34-8066-e07771920f30,Flipkart Customer,5,Perfect product!,awsm
4672,review-1ea0143e-9df9-479d-b9ee-e8c64ba06445,Flipkart Customer,4,Pretty good,rohan tripathi found phone 7 superbly incredible phone one defect battery stronger couldnt get discharge fast
4673,review-e0a8ae51-9db6-47cb-b951-d08ac478bab5,Flipkart Customer,5,Mind-blowing purchase,phone superb
4674,review-aba00ae7-9348-4c9b-a4e1-d245d34d1707,Flipkart Customer,5,Flipkart Assured is Excellent,flipkart assured always satisfying experience case iphone 7 thank flipkart
4675,review-a6e82194-fcf1-4ac1-8af2-131e0c59deb1,Manjunath Gowda,5,Wonderful,awesome
4676,review-e7467b37-56d0-415f-929b-911ad79f9646,Utkarsh Pathak,5,Great product,outstanding phone
4677,review-d29676b2-e19d-4da9-97d7-77d9db29655b,Hari,5,Classy product,really genuine product
4678,review-29b8e961-7547-45f0-9903-6cff1c5f8db6,Anup Kawale,5,Cool phone,nice experience
4679,review-60a2ac6c-c824-4810-8f54-a71d2b170764,Anand Naik,5,The Best Phone..!!,one best product delivered best online store flipkart thanks flipkart team wonderful packaging ontime deliveryabout iphone 7 needless say one best smartphones around matter brands flaunt octacore plenty ram camera whatsoever nothing match apple products one finest engineered products around may seem less specs compared others comes build quality os securitread
4680,review-cccf402f-2d03-45d1-bf28-ac9c586073c7,The Catalog Studio,2,Faulty phone received,gave faulty phone getting replaced via apple store
4681,review-c0addf8a-7181-47fc-9e43-c584e9bb1d95,Lipun nayak,5,Must buy!,osm
4682,review-5932f487-3295-4ed8-9f76-075c8f8f99bc,kadar mohideen kadar,4,Good choice,good camera quietly
4683,review-da05cd98-5eaf-4d69-8adb-7b4a7ad471bc,NITHYESH REDDY,2,Bad quality,people would rush iphone better go products instead iphone worth money
4684,review-be80b073-f9c9-4a6c-82ec-20f0de8b3351,Yogesh Kumar,5,Classy product,tx flipkart wow deal
4685,review-42ad4855-aa71-4381-b518-45a2d073d263,reju r,4,Superb phone. Without No Cost EMI,superb phone smooth uiirctc appdoes work iphonepersonal hotspot doesnt work bsnl 325 plandifficult set personal hotspotsuper camera fast processorupgraded ios 11quick delivery flipkarteven though opted cost emi sbi card deducted full amount credit card start deducting emi also know sbiupdatethe issue personal hotspot resolved help officer customer service centre bsnl kozhikoderead
4686,review-da9131fe-d1b1-4fb8-ade1-6bd48bf1452f,Rajesh Kumar,5,Stunning,genuine product
4687,review-f8446034-1cd6-404a-afe3-ebefd9e87c3e,manoz pradhan,4,Very Good,iphone blacky
4688,review-4457ed3c-207f-4aaf-b047-dc2531dcbed2,Siva teja Reddy,5,Classy product,thank better product
4689,review-2b01401c-db0e-4fcf-9371-0bcf8633610f,Flipkart Customer,5,Mind-blowing purchase,good
4690,review-1fa0270e-d0e9-4a13-bd11-b6dbffcfcac6,Sachidananda,5,Super!,good product delivery delivery day thanks flipkart
4691,review-ebd65d75-5717-4df9-bc97-2a2e2337ffa5,prabodh sharma,4,Wonderful,everything fine except seal broken
4692,review-aef0b711-65f4-40c7-a81e-624ce1163179,Flipkart Customer,5,Perfect product!,awesome
4693,review-1ad3f21a-7810-45ea-86e3-622afbda92b1,Koustav Das,5,A must buy,amazing product great performance sound
4694,review-bf8c3e48-27e4-46bc-a0f1-7963ad9a00aa,Flipkart Customer,5,Brilliant,good experience nyc product
4695,review-23c6bda2-ad2a-4bb1-ab97-6d3cb7785331,Arvind Kumar,4,Very Good,good product
4696,review-38bd60b2-11da-4cad-bf6a-3b5b7f609ee2,Dr sawai Jain,5,Flipcart the best,nice onehappy purchase flipkartthanks
4697,review-9ff1418a-1d2c-4030-8803-73dcda103f59,Gurdeep Lall,5,Apple,damn lovely product know apple always
4698,review-534aec21-3cdf-4cf6-a20a-ff6e5a2522de,Flipkart Customer,5,Good,good
4699,review-ab3b9f93-bc90-410d-97de-5071a0a13e88,Flipkart Customer,4,I phone 7,nyc product
4700,review-0954654e-d1ff-4894-8305-458729b08287,Pankaj Singh,5,Best in the market!,good product thanks flipkart give kind product range
4701,review-e1b7e4b2-c6cf-4210-8d58-e184c3ee4bed,Pradeep Malik,5,I phone,happy
4702,review-8afffe8d-1d39-4385-ae65-ec5194392067,Flipkart Customer,5,Fabulous!,good one
4703,review-8d399b8f-b6eb-4990-a18e-d1c12ac19567,Raj Mishra,5,iphone 7,simply excellent
4704,review-40caf3f8-4d65-4d5e-8a42-6c309b6b17ab,Neeraj Rakholia,5,Perfect product!,great phone
4705,review-0919e4a7-6a9d-443b-aee4-a597d4a23b92,Flipkart Customer,1,Worst experience ever!,wow
4706,review-f70fd679-f51d-4f58-afd0-ef3c930cd1fe,Nilesh pawar,5,Wonderful,awesome phone phone 7silver
4707,review-05092017-f715-4bec-bfd3-f20fde59e83d,Vikram Vicky,4,Value-for-money,awesome phone
4708,review-98f9594e-9930-45d7-b55b-97e68f26a1ca,Amit,4,Pretty good,nothing new
4709,review-58e4bafa-129b-48b6-9af6-451825606587,Venkatesh jangam Jangam,4,Worlds best mobile,nice best mobile world
4710,review-fd5c22f4-3e17-42fe-bb99-bd6466387dca,Flipkart Customer,5,Great,fantastic product great service flipkart
4711,review-71a52c84-b666-4845-ad7f-b6781f8d7eb2,Flipkart Customer,5,Chummeshwari phone,simply awesome
4712,review-3c5a28d8-0607-4a0c-825d-376b1bd103c1,Flipkart Customer,3,Must improve packing to care product,got delivery 2 days got perfect piece without defect packing poor otherwise must given 5 star
4713,review-56a2a030-4f70-4a90-8dc0-041f31a7eeb2,Tanya Singh,4,Wonderful,good
4714,review-1e529acb-c50e-4de2-828f-089eec82382e,Harsh Trivedi,5,Terrific purchase,awesome genuine product everything fine special thanks flipkart delivering 3 days advanced
4715,review-f9ece774-9b91-47b8-b06c-5ff64cacd9d0,Deepika Paradkar,5,Excellent product and service,awesome phone doubt iphone 7 good service flipkartproduct delivered given estimated date happy customer flipkart
4716,review-90506315-dc8a-4b65-b2b7-19757c2817d6,Abdul Kalam,5,Terrific purchase,awesom phone guys go delivered within 22 hr
4717,review-7479fe66-e434-4730-bc5f-2602728ae30c,Flipkart Customer,5,Simply awesome,good product smooth delivery
4718,review-69ba9429-cf37-4cfa-aa0d-40bdd055cf9d,Lavit Singh,5,Good,good priceand fast delivery promise want say u flipkart aapple authorities centeru confirm apple care
4719,review-097e1c49-a2ca-4602-9998-34e1d30bc711,Gaurav Joshi,4,Wonderful,nicebut box damaged outside
4720,review-61909f8b-4ef0-420b-a918-9dd236659717,Raj Delvadiya,5,Awesome experience....,awesome productiphone lovers go iphone 7
4721,review-1419dbb9-9902-4d74-9632-8d79ba486c1a,Pallavi Mitra,5,Amazing phone and delivery,week received shipment loyal android user must say ios different one understand difference usedas par delivery product special thank delivery agent called enquire shipment would delivered time replied 10 mins saying would arrive next one hour didthanks lot
4722,review-77b6d4c4-e5ae-45d9-a639-c3a83f7ebed3,Vasanth Elankannan,5,5 Star Service by Flipkart,fast delivery
4723,review-c21eafd7-2668-4a2c-ba8d-1c289c297a50,ashwath kumar shetty,5,Terrific purchase,nice product excellent service flipkart
4724,review-ef9e427b-8d8c-495b-9119-f507668317c7,Soumi Biswas,5,Mind-blowing purchase,nice
4725,review-c620b1a9-1b65-439b-a83b-78cabb72c3d5,P k Nayak,5,Classy product,go
4726,review-c9b7cf42-8a23-4520-89f4-47a24260d91b,Sandip Jaysingrao Patil,5,Terrific purchase,nice cell phone
4727,review-faa869f9-5cb1-4175-a5ff-5d97d6a9d8e4,Shaheem Shahi,5,Wonderful,great choice consider looking iphonei would recommend phone u looking forward ios device expensive provides great features available market since iphone 8 available market price 7 dropped would great choice
4728,review-b8b4ef3f-d321-4a66-86e8-bca484a843e1,Nitesh Dodeja,5,Classy Product,bought phone 40000at price cannot complaint phoneprosgreat cameraloud clear soundsuper smooth uisuper fast processorsmall sizequite handyconsbattery life quite lessno headphone jack
4729,review-25757abb-e953-4d7c-b1e1-5b1b0b041b64,Hemant Patwal,5,Horrible,problem phone got replacementthankyou
4730,review-6b1d2c44-70ea-48c5-bcba-2a61e18eeda1,PaNkaj GuleRia,5,Nice,love
4731,review-4cf44591-cd81-476b-81e3-9d20feb7104a,Ojistha Chakraborty,5,Excellent,package done really well even one dent box really happy receive phone fast delivery person incredibly gd
4732,review-2ae27b2e-307f-4a5a-843e-5906cd2a9a08,Aman Sood,5,Classy product,awsame
4733,review-077b9ae8-c308-4999-88a6-44b79acf8ce9,Lomesh jatav,3,Just okay,average camera performance
4734,review-e650a750-3c60-4ead-8218-fcf5c3f71f1a,Rohit Dixit,5,Worth of buying at 37k,value price sale
4735,review-f33f73dd-adcc-4409-8e82-aac21bd4e33f,Hasan Mehdi,5,Simply awesome,flipkartu made gift brother special
4736,review-2fab3980-df06-4de0-8804-2597d3d3009b,Aruna J,5,Must buy!,good
4737,review-03870332-057d-4834-9503-439301eadc15,Flipkart Customer,5,Simply awesome,good
4738,review-a61d1ddb-5ea7-422c-b2b1-866b68375afb,Malay Sardar,5,Apple Rocks....,always using apple products always surprising damn love matte black like beast attractiveperformance really really good
4739,review-4604baa0-bc9e-4663-ba1b-a13c1ae64540,Flipkart Customer,1,Very bad very bad defective pieces,bad experience flipcart send defective piece received defective phone 7
4740,review-090d58d0-e251-4ae8-8077-089996cbeb3e,Sandeep v,5,Great product,dream handle iphone hands comes true thank flipkart
4741,review-9a69c55d-2a90-4c0c-b391-572a3c6eb3fb,Karan gunjal,5,Perfect product!,good service product also
4742,review-8a96048c-8b0a-4491-a408-e98f61bbc28d,Flipkart Customer,5,Brilliant,good one
4743,review-6cf8216f-c1c2-45f5-964c-ae40b302ec5d,Uttamsingh rajput,5,Thank you Flipkart very fast delivery,delivery fast best product thank flipkart
4744,review-0e4eb7b0-2dc1-4b69-8caa-46e3961bb311,Flipkart Customer,5,Excellent,time best deals flipkart
4745,review-18c16ea1-89ae-4c27-8449-9d79bb843257,Prashant Asthana,5,Mind-blowing purchase,excellent smart phone
4746,review-fcaa1e60-acd6-4378-8e7f-6c82722d7c59,Manav Kabra,5,Amazing phone,ordered product 21st septemberbbd received 22nd afternoon first thank flipkart lightning deliverycoming phone received phone really good condition working buttery smooth fast made perfect decision buy iphone 7 really want phone go agead buy without second thoughts thanks flipkart supercomnet
4747,review-49b06062-187f-4181-abb3-7e4617dbbbb8,Saurabh Malhotra,5,Value for money on Flipkart,awesome always
4748,review-06960988-a7b5-4f26-a07a-d4fb5441e6fc,Flipkart Customer,5,Excellent,good rate amp good performance
4749,review-efb5b442-4443-4908-a73e-13d80517eb47,Flipkart Customer,5,Best buy,time delivery good packaging phone best class
4750,review-a42168a9-335e-4b02-8e11-ba552bd1168f,Flipkart Customer,4,Worth the money,phone really best smartphone
4751,review-017ea6a2-46bf-4558-aed6-55aa6e69670e,Daniel Raja,5,Super duper delivery.,super duper service flipkart next day received offer thank flipkart good product apple gifted phone wife loving
4752,review-690d5a78-893d-4432-a7f2-645ffc70b655,Abhay Sooryawanshi,4,Very Good,excellent
4753,review-3ec2bfa8-a0a0-4100-98d8-cf9aacf509bb,Flipkart Customer,5,Terrific purchase,awesome
4754,review-1399be73-d087-472e-b197-4f438429e5ac,Abhishek Srivastava,5,Iphone 7 32 gb,happy performance phone
4755,review-6ee0f3d9-7dfe-4ff2-98cf-94eac0137b92,Rohan Kamble,5,Must buy!,got delivered committed date yes phone real awesome condition love using iphone 7 thank u flipkark supercommnet
4756,review-2e0508f5-1fb1-4cdc-a8d5-70fbba236738,Flipkart Customer,5,Terrific purchase,good
4757,review-96e6f341-9e34-4b52-8dff-5480ebc69794,Flipkart Customer,5,Brilliant,good
4758,review-4a205eb5-fe75-4ce0-b086-0fdf2f207a14,JYOTISH DAS,5,Wonderful,class apart smart phoneapple iphone 7 delight usebut flipkart delivery awfulthey review courier partner delhiverythere service poor even customer care worst
4759,review-e11fcfb8-c1d9-408d-b143-f2927f501d6a,Manas Hegde,5,Classy product,nice product well packed flipkart
4760,review-497cefdb-a020-40aa-8bea-e044cd9a8adf,Aloke Acharjee,5,Fabulous!,awesome product awesome price got iphone 7 best available rate delivery good thumbs fk
4761,review-fb52ecb6-7276-4ff0-959b-25126cad98d3,Shashank Shashu,5,Simply awesome,super phone
4762,review-1ed56617-73b7-4c30-8e7b-30d1243dbe53,Flipkart Customer,5,Fabulous!,nice phone
4763,review-ad9f7f80-58ff-46db-aaca-3f9d335c1216,Flipkart Customer,5,Got iPhone 7 Silver 32GB for 39K,got product much earlier delivery date crisp clear condition
4764,review-e8ed2aa0-613c-4dfb-ab74-0a18ada2044d,Sudhir Kumar,5,Very Good,nice product
4765,review-f4b38e97-cee5-4b02-aa60-4063b0cb8086,Divya,5,Fabulous!,awesome thanq flipcart got iphone 7 safely
4766,review-8de1f7b0-e944-4c31-a03a-6eb5be1bb05a,Bharat chowdary,3,Decent product,phone good
4767,review-7abebb48-ced1-40b1-aa5f-d21314f57587,Chandrahas Kurane,4,Wonderful,awesome product
4768,review-990675d3-77ef-4ee4-a39c-92537a9566a2,Rajath M,5,My new iPhone.....,best phone ive ever used
4769,review-73409186-5506-4800-a318-ef389512e3fa,Flipkart Customer,5,Vijay raj,thank flip kart amazing
4770,review-b268abb0-3eb7-49cc-a174-3945477eae61,Hari Om,5,Brilliant,super product bought 22nd sep original product superfast delivery go
4771,review-751e9442-e78c-47ef-94ca-31b5386c5f5a,mohit goel,5,Brilliant,nice phone n original product thanks filipcart
4772,review-bc5907d0-1683-4499-9d4d-5b366bc11b4f,Meena Bhandari,5,Great product,awesome
4773,review-96942e90-c065-444d-bf5f-babec84562d7,Rojo Jose,5,Great product,thanks opportunity best phone
4774,review-18db132c-5380-49e7-aaf1-5897e67b125a,Garima Arora,5,Terrific,awesome phone
4775,review-c78cf298-4374-417d-a4e0-503580d03a3b,Vineet Mehra,5,Highly recommended,far wonderful hope continues
4776,review-fa86adaf-3520-4f4a-87e7-4a484a3e57da,Paul daniel VK,5,Awesome Mobile,awesome phone delivery time awesome
4777,review-bd45808c-f1e4-4e92-aaa7-83d259da7bd5,Flipkart Customer,5,Worth every penny,good one
4778,review-68845d6b-bd67-46a2-9737-4421ede13f93,vipin kumar,4,Wonderful,oveall good
4779,review-f98dcbd8-a3f3-427a-a52d-ac2cf9fe8906,Flipkart Customer,4,Fantastic!!!,awesome though first time iphone user still got familiar quickly overall good decision
4780,review-b8ba1d0e-c585-4b89-bde8-d17309114b95,Flipkart Customer,4,Good phone,great phone know times getting hot
4781,review-98d44ef9-a111-4202-934d-186246240e87,Flipkart Customer,5,Excellent,nice phone
4782,review-fe516692-5f54-46e2-858d-14e90c70de60,Flipkart Customer,4,Good product and good service.,good product good service
4783,review-f3cedfff-4ad6-49c4-a5c5-3941a08826a2,Flipkart Customer,5,Worth every penny,great experience
4784,review-b154dc82-8abd-496c-b6a2-e16777382b05,rohith yadav,4,Great for long term usage,think r paying 50k phn shld lst atleast 2 yrsiphones best thtoverall gud phn aspects
4785,review-983a25e7-0332-4e2a-a18c-4316b2bf4f11,Ansh Kumar Gupta,4,Delightful,awesome mobile
4786,review-455d32c0-63db-46bd-a3a0-89c9b2dab14b,Flipkart Customer,5,Classy product,android user friends advised go using say worth go posted video youtube channel shot driving video stable shaky
4787,review-fc313b54-57a9-49f2-849b-0eff3f1ddb90,Flipkart Customer,5,Simply awesome,nice got phone 2 days issues phone
4788,review-31ae66fe-0401-4a11-ae72-0d22a8c757dc,satish pawar,1,Good choice,pleas dont buy online specially iphone received faulty iphone 7
4789,review-827473f8-f28f-42c9-aee3-7e2a1c841251,Flipkart Customer,5,Excellent,awesome producton time delivery
4790,review-bcdc0cc3-72cc-4b48-b6f1-b349912e3bb2,Ajay Kumar Tyagi,5,Fabulous!,good product
4791,review-d33b492c-38fd-4d61-99ad-bb0cfc094266,Dr. Komal Adhav,5,In love with it,phone nothing else needs saidi using phone 4s till used ios didnt find differences difficulty getting startedawesome phonereviewing 10 days usepros 1 camera quality superb match dslr pics taken good lighting2 ios latest version smooth operate phone doesnt lag hang3 touchscreen responsive4 fingerprint sensor great5 heating issue6 sound qualityread
4792,review-803ed401-7fe9-410d-9054-fc43396d38fc,Flipkart Customer,5,Worth every penny,excellent
4793,review-14482f3f-f44d-4ee6-9e07-8202ebeedba6,manish roshan,5,Worth every penny,obviously awesome
4794,review-68600947-067a-496b-ba19-b4389fa686fb,Sonu Dew,5,Classy product,h nice
4795,review-bbe2339b-c7a4-4d09-a240-ae606823a2c1,Raman Arora,5,Perfect product!,great phone quick delivery
4796,review-99c92e60-aa99-4747-9c08-c1d7fefbee21,Sabyasachi Patra,1,Worthless,unsatisfied quality
4797,review-0790fc28-be38-46c9-82a7-60199a34c953,Tejas Pawar,5,iPhone 7. Just awesome!,great job flipkart say next awesome thanks iphone 7
4798,review-a6220f09-bdac-4528-a054-88b5cb005df3,Pradip Bhusare,1,Worthless,dont take iphone automatically deadno repair total loss
4799,review-f3b692c6-c51c-40b5-82b9-a35f0de23ae5,Shashannk Bisht,5,Highly recommended,got 37500 wow
